resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,circuitId
13682,558,175,57,23,16,5,5,5,2,80,+1:03.26,6063260,\N,\N,\N,\N,1,48
13683,558,230,63,19,15,6,6,6,1,78,\N,\N,\N,\N,\N,\N,3,48
13684,558,240,67,14,22,7,7,7,0,78,\N,\N,\N,\N,\N,\N,12,48
13685,558,237,37,9,23,8,8,8,0,78,\N,\N,\N,\N,\N,\N,12,48
13686,558,207,32,5,1,9,9,9,0,77,\N,\N,\N,\N,\N,\N,5,48
13687,558,119,58,16,8,10,10,10,0,76,\N,\N,\N,\N,\N,\N,20,48
13688,558,239,1,30,20,11,11,11,0,76,\N,\N,\N,\N,\N,\N,5,48
13689,558,203,6,21,17,12,12,12,0,76,\N,\N,\N,\N,\N,\N,7,48
13690,558,231,1,1,2,\N,R,13,0,61,\N,\N,\N,\N,\N,\N,3,48
13691,558,258,37,27,21,\N,R,14,0,56,\N,\N,\N,\N,\N,\N,5,48
13692,558,238,25,3,3,\N,R,15,0,34,\N,\N,\N,\N,\N,\N,95,48
13693,558,211,64,24,25,\N,R,16,0,32,\N,\N,\N,\N,\N,\N,3,48
13694,558,246,63,18,24,\N,R,17,0,31,\N,\N,\N,\N,\N,\N,3,48
13695,558,251,37,10,18,\N,R,18,0,29,\N,\N,\N,\N,\N,\N,5,48
13696,558,224,56,28,19,\N,R,19,0,29,\N,\N,\N,\N,\N,\N,5,48
13697,558,199,6,12,12,\N,R,20,0,20,\N,\N,\N,\N,\N,\N,69,48
13698,558,233,34,8,13,\N,R,21,0,19,\N,\N,\N,\N,\N,\N,5,48
13699,558,255,32,6,4,\N,R,22,0,17,\N,\N,\N,\N,\N,\N,3,48
13700,558,172,27,26,11,\N,R,23,0,12,\N,\N,\N,\N,\N,\N,7,48
13701,558,187,34,7,10,\N,R,24,0,1,\N,\N,\N,\N,\N,\N,22,48
13702,558,223,57,22,14,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,3,48
13703,558,270,64,25,0,\N,W,26,0,0,\N,\N,\N,\N,\N,\N,54,48
13704,558,219,4,15,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,48
13705,559,231,1,1,2,1,1,1,9,73,31:51.7,5511680,\N,\N,\N,\N,1,16
13706,559,199,6,12,7,2,2,2,6,73,+1:02.45,5574130,\N,\N,\N,\N,1,16
13707,559,221,25,4,15,3,3,3,4,73,+1:06.39,5578070,\N,\N,\N,\N,1,16
13708,559,178,58,17,12,4,4,4,3,73,+1:06.61,5578290,\N,\N,\N,\N,1,16
13709,559,172,27,26,5,5,5,5,2,72,\N,\N,\N,\N,\N,\N,60,16
13710,559,119,58,16,13,6,6,6,1,72,\N,\N,\N,\N,\N,\N,11,16
13711,559,233,34,8,4,7,7,7,0,72,\N,\N,\N,\N,\N,\N,11,16
13712,559,230,63,19,9,8,8,8,0,71,\N,\N,\N,\N,\N,\N,12,16
13713,559,272,25,50,22,9,9,9,0,71,\N,\N,\N,\N,\N,\N,12,16
13714,559,222,59,20,6,10,10,10,0,71,\N,\N,\N,\N,\N,\N,12,16
13715,559,273,72,52,11,11,11,11,0,71,\N,\N,\N,\N,\N,\N,12,16
13716,559,237,37,9,23,12,12,12,0,69,\N,\N,\N,\N,\N,\N,14,16
13717,559,255,32,6,14,\N,R,13,0,63,\N,\N,\N,\N,\N,\N,6,16
13718,559,223,57,22,10,\N,R,14,0,43,\N,\N,\N,\N,\N,\N,5,16
13719,559,187,34,7,3,\N,R,15,0,29,\N,\N,\N,\N,\N,\N,6,16
13720,559,200,1,2,8,\N,R,16,0,28,\N,\N,\N,\N,\N,\N,5,16
13721,559,175,57,23,16,\N,R,17,0,14,\N,\N,\N,\N,\N,\N,5,16
13722,559,238,25,3,18,\N,R,18,0,5,\N,\N,\N,\N,\N,\N,3,16
13723,559,203,6,11,20,\N,R,19,0,5,\N,\N,\N,\N,\N,\N,3,16
13724,559,197,27,27,17,\N,R,20,0,3,\N,\N,\N,\N,\N,\N,5,16
13725,559,207,32,5,1,\N,R,21,0,1,\N,\N,\N,\N,\N,\N,4,16
13726,559,274,72,51,19,\N,R,22,0,1,\N,\N,\N,\N,\N,\N,4,16
13727,559,246,63,18,21,\N,R,23,0,1,\N,\N,\N,\N,\N,\N,4,16
13728,560,182,6,1,2,1,1,1,9,40,45:16.8,6316780,\N,\N,\N,\N,1,18
13729,560,221,25,4,9,2,2,2,6,40,21.47,6338250,\N,\N,\N,\N,1,18
13730,560,252,58,16,12,3,3,3,4,40,23.84,6340620,\N,\N,\N,\N,1,18
13731,560,233,37,34,14,4,4,4,3,40,+1:28.17,6404950,\N,\N,\N,\N,1,18
13732,560,222,25,3,13,5,5,5,2,40,+1:56.46,6433240,\N,\N,\N,\N,1,18
13733,560,200,1,12,6,6,6,6,1,40,+1:58.27,6435050,\N,\N,\N,\N,1,18
13734,560,223,6,2,4,7,7,7,0,40,+2:15.24,6452020,\N,\N,\N,\N,1,18
13735,560,235,59,20,19,8,8,8,0,39,\N,\N,\N,\N,\N,\N,11,18
13736,560,254,3,21,17,9,9,9,0,39,\N,\N,\N,\N,\N,\N,11,18
13737,560,250,204,8,10,10,10,10,0,39,\N,\N,\N,\N,\N,\N,11,18
13738,560,253,56,31,20,11,11,11,0,39,\N,\N,\N,\N,\N,\N,11,18
13739,560,199,204,7,15,12,12,12,0,37,\N,\N,\N,\N,\N,\N,60,18
13740,560,224,56,30,5,13,13,13,0,37,\N,\N,\N,\N,\N,\N,13,18
13741,560,275,37,10,22,14,14,14,0,36,\N,\N,\N,\N,\N,\N,14,18
13742,560,197,58,17,3,\N,R,15,0,33,\N,\N,\N,\N,\N,\N,3,18
13743,560,231,1,11,1,\N,R,16,0,32,\N,\N,\N,\N,\N,\N,3,18
13744,560,230,37,9,7,\N,R,17,0,15,\N,\N,\N,\N,\N,\N,44,18
13745,560,172,27,26,11,\N,R,18,0,14,\N,\N,\N,\N,\N,\N,7,18
13746,560,238,32,5,18,\N,R,19,0,10,\N,\N,\N,\N,\N,\N,3,18
13747,560,207,32,6,16,\N,R,20,0,6,\N,\N,\N,\N,\N,\N,3,18
13748,560,187,67,28,8,\N,R,21,0,2,\N,\N,\N,\N,\N,\N,69,18
13749,560,270,66,14,21,\N,R,22,0,2,\N,\N,\N,\N,\N,\N,94,18
13750,561,182,6,1,2,1,1,1,9,78,42:18.4,6138400,\N,\N,\N,\N,1,30
13751,561,231,1,11,1,2,2,2,6,78,1.3,6139700,\N,\N,\N,\N,1,30
13752,561,200,1,12,4,3,3,3,4,78,45.9,6184300,\N,\N,\N,\N,1,30
13753,561,222,25,3,12,4,4,4,3,78,+1:08.4,6206800,\N,\N,\N,\N,1,30
13754,561,187,67,28,3,5,5,5,2,77,\N,\N,\N,\N,\N,\N,11,30
13755,561,207,73,27,13,6,6,6,1,77,\N,\N,\N,\N,\N,\N,11,30
13756,561,252,58,16,7,7,7,7,0,77,\N,\N,\N,\N,\N,\N,11,30
13757,561,230,37,9,5,8,8,8,0,77,\N,\N,\N,\N,\N,\N,11,30
13758,561,221,25,4,6,9,9,9,0,77,\N,\N,\N,\N,\N,\N,11,30
13759,561,276,32,5,23,10,10,10,0,77,\N,\N,\N,\N,\N,\N,11,30
13760,561,239,63,18,20,11,11,11,0,77,\N,\N,\N,\N,\N,\N,11,30
13761,561,233,37,34,17,12,12,12,0,76,\N,\N,\N,\N,\N,\N,12,30
13762,561,277,59,21,22,13,13,13,0,76,\N,\N,\N,\N,\N,\N,12,30
13763,561,278,57,22,18,14,14,14,0,76,\N,\N,\N,\N,\N,\N,12,30
13764,561,229,64,24,24,15,15,15,0,74,\N,\N,\N,\N,\N,\N,14,30
13765,561,235,59,20,19,16,16,16,0,73,\N,\N,\N,\N,\N,\N,15,30
13766,561,224,56,30,21,17,17,17,0,70,\N,\N,\N,\N,\N,\N,5,30
13767,561,223,6,2,9,\N,R,18,0,52,\N,\N,\N,\N,\N,\N,5,30
13768,561,172,27,26,8,\N,R,19,0,49,\N,\N,\N,\N,\N,\N,5,30
13769,561,197,58,17,15,\N,R,20,0,28,\N,\N,\N,\N,\N,\N,21,30
13770,561,250,204,8,14,\N,R,21,0,22,\N,\N,\N,\N,\N,\N,51,30
13771,561,255,32,6,25,\N,R,22,0,18,\N,\N,\N,\N,\N,\N,8,30
13772,561,199,204,7,11,\N,R,23,0,16,\N,\N,\N,\N,\N,\N,51,30
13773,561,238,37,10,13,\N,R,24,0,15,\N,\N,\N,\N,\N,\N,3,30
13774,561,251,25,15,16,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,3,30
13775,562,223,6,2,1,1,1,1,9,80,53:18.5,6798471,\N,\N,\N,\N,1,43
13776,562,182,6,1,4,2,2,2,6,80,42.414,6840885,\N,\N,\N,\N,1,43
13777,562,221,25,4,2,3,3,3,4,80,49.972,6848443,\N,\N,\N,\N,1,43
13778,562,172,27,26,12,4,4,4,3,80,+1:12.828,6871299,\N,\N,\N,\N,1,43
13779,562,200,1,12,14,5,5,5,2,80,+1:22.292,6880763,\N,\N,\N,\N,1,43
13780,562,224,56,30,16,6,6,6,1,79,\N,\N,\N,\N,\N,\N,11,43
13781,562,197,58,17,7,7,7,7,0,79,\N,\N,\N,\N,\N,\N,11,43
13782,562,278,57,22,17,8,8,8,0,78,\N,\N,\N,\N,\N,\N,12,43
13783,562,250,204,8,13,9,9,9,0,77,\N,\N,\N,\N,\N,\N,13,43
13784,562,238,37,10,6,10,10,10,0,77,\N,\N,\N,\N,\N,\N,13,43
13785,562,178,63,19,19,\N,N,11,0,70,\N,\N,\N,\N,\N,\N,62,43
13786,562,187,67,28,9,\N,N,12,0,69,\N,\N,\N,\N,\N,\N,62,43
13787,562,222,25,3,11,\N,R,13,0,34,\N,\N,\N,\N,\N,\N,22,43
13788,562,252,58,16,5,\N,R,14,0,32,\N,\N,\N,\N,\N,\N,86,43
13789,562,207,73,27,15,\N,R,15,0,15,\N,\N,\N,\N,\N,\N,47,43
13790,562,231,1,11,3,\N,R,16,0,3,\N,\N,\N,\N,\N,\N,3,43
13791,562,233,37,34,18,\N,R,17,0,2,\N,\N,\N,\N,\N,\N,3,43
13792,562,230,37,9,20,\N,R,18,0,0,\N,\N,\N,\N,\N,\N,3,43
13793,562,199,204,7,10,\N,R,19,0,0,\N,\N,\N,\N,\N,\N,3,43
13794,562,255,32,6,8,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,22,43
13795,562,277,59,21,0,\N,F,21,0,0,\N,\N,\N,\N,\N,\N,81,43
13796,562,253,56,31,0,\N,F,22,0,0,\N,\N,\N,\N,\N,\N,81,43
13797,562,232,37,35,0,\N,F,23,0,0,\N,\N,\N,\N,\N,\N,81,43
13798,562,276,32,5,0,\N,F,24,0,0,\N,\N,\N,\N,\N,\N,81,43
13799,562,235,59,20,0,\N,F,25,0,0,\N,\N,\N,\N,\N,\N,81,43
13800,562,229,64,24,0,\N,F,26,0,0,\N,\N,\N,\N,\N,\N,81,43
13801,562,239,63,18,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,43
13802,563,231,1,11,1,1,1,1,9,75,42:20.4,6140430,\N,\N,\N,\N,1,45
13803,563,182,6,1,2,2,2,2,6,75,30.97,6171400,\N,\N,\N,\N,1,45
13804,563,255,32,6,7,3,3,3,4,75,48.02,6188450,\N,\N,\N,\N,1,45
13805,563,199,204,7,12,4,4,4,3,74,\N,\N,\N,\N,\N,\N,11,45
13806,563,278,57,22,10,5,5,5,2,74,\N,\N,\N,\N,\N,\N,11,45
13807,563,250,204,8,11,6,6,6,1,74,\N,\N,\N,\N,\N,\N,11,45
13808,563,235,59,20,21,7,7,7,0,74,\N,\N,\N,\N,\N,\N,11,45
13809,563,252,58,16,22,8,8,8,0,74,\N,\N,\N,\N,\N,\N,11,45
13810,563,178,63,19,20,9,9,9,0,74,\N,\N,\N,\N,\N,\N,11,45
13811,563,277,59,21,23,10,10,10,0,73,\N,\N,\N,\N,\N,\N,12,45
13812,563,223,6,2,5,11,11,11,0,72,\N,\N,\N,\N,\N,\N,13,45
13813,563,172,27,26,8,12,12,12,0,72,\N,\N,\N,\N,\N,\N,13,45
13814,563,256,70,37,24,13,13,13,0,72,\N,\N,\N,\N,\N,\N,13,45
13815,563,200,1,12,4,\N,R,14,0,65,\N,\N,\N,\N,\N,\N,5,45
13816,563,197,58,17,15,\N,R,15,0,61,\N,\N,\N,\N,\N,\N,10,45
13817,563,222,25,3,14,\N,R,16,0,53,\N,\N,\N,\N,\N,\N,5,45
13818,563,187,67,28,13,\N,R,17,0,51,\N,\N,\N,\N,\N,\N,5,45
13819,563,232,37,35,18,\N,R,18,0,36,\N,\N,\N,\N,\N,\N,6,45
13820,563,207,32,5,9,\N,R,19,0,34,\N,\N,\N,\N,\N,\N,6,45
13821,563,221,25,4,3,\N,R,20,0,25,\N,\N,\N,\N,\N,\N,3,45
13822,563,230,37,9,6,\N,R,21,0,21,\N,\N,\N,\N,\N,\N,22,45
13823,563,233,37,34,17,\N,R,22,0,16,\N,\N,\N,\N,\N,\N,6,45
13824,563,238,37,10,16,\N,R,23,0,11,\N,\N,\N,\N,\N,\N,7,45
13825,563,224,56,30,19,\N,R,24,0,3,\N,\N,\N,\N,\N,\N,7,45
13826,563,239,63,18,0,\N,F,25,0,0,\N,\N,\N,\N,\N,\N,81,45
13827,563,271,182,32,0,\N,F,26,0,0,\N,\N,\N,\N,\N,\N,81,45
13828,563,279,3,25,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,45
13829,563,208,182,33,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,45
13830,563,229,64,24,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,45
13831,563,253,56,31,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,45
13832,564,182,6,1,1,1,1,1,9,70,42:53.2,6173230,\N,\N,\N,\N,1,40
13833,564,223,6,2,2,2,2,2,6,70,3.46,6176690,\N,\N,\N,\N,1,40
13834,564,172,27,26,4,3,3,3,4,70,35.38,6208610,\N,\N,\N,\N,1,40
13835,564,222,25,3,7,4,4,4,3,70,+1:31.00,6264230,\N,\N,\N,\N,1,40
13836,564,178,63,19,16,5,5,5,2,69,\N,\N,\N,\N,\N,\N,11,40
13837,564,200,1,12,18,6,6,6,1,69,\N,\N,\N,\N,\N,\N,11,40
13838,564,187,67,28,17,7,7,7,0,69,\N,\N,\N,\N,\N,\N,11,40
13839,564,256,70,37,20,8,8,8,0,69,\N,\N,\N,\N,\N,\N,11,40
13840,564,197,58,17,14,9,9,9,0,69,\N,\N,\N,\N,\N,\N,11,40
13841,564,252,58,16,13,10,10,10,0,68,\N,\N,\N,\N,\N,\N,12,40
13842,564,277,59,21,25,11,11,11,0,68,\N,\N,\N,\N,\N,\N,12,40
13843,564,271,182,32,23,12,12,12,0,63,\N,\N,\N,\N,\N,\N,17,40
13844,564,239,63,18,26,\N,R,13,0,62,\N,\N,\N,\N,\N,\N,10,40
13845,564,250,204,8,9,\N,R,14,0,58,\N,\N,\N,\N,\N,\N,10,40
13846,564,278,57,22,8,\N,R,15,0,51,\N,\N,\N,\N,\N,\N,3,40
13847,564,231,1,11,3,\N,R,16,0,35,\N,\N,\N,\N,\N,\N,6,40
13848,564,233,37,34,15,\N,R,17,0,33,\N,\N,\N,\N,\N,\N,22,40
13849,564,229,64,24,24,\N,R,18,0,31,\N,\N,\N,\N,\N,\N,5,40
13850,564,221,25,4,4,\N,R,19,0,29,\N,\N,\N,\N,\N,\N,5,40
13851,564,207,32,5,11,\N,R,20,0,28,\N,\N,\N,\N,\N,\N,86,40
13852,564,258,182,33,19,\N,R,21,0,26,\N,\N,\N,\N,\N,\N,86,40
13853,564,232,37,35,21,\N,R,22,0,21,\N,\N,\N,\N,\N,\N,5,40
13854,564,199,204,7,12,\N,R,23,0,17,\N,\N,\N,\N,\N,\N,5,40
13855,564,238,37,10,10,\N,R,24,0,16,\N,\N,\N,\N,\N,\N,3,40
13856,564,255,32,6,22,\N,R,25,0,7,\N,\N,\N,\N,\N,\N,3,40
13857,564,230,37,9,5,\N,R,26,0,6,\N,\N,\N,\N,\N,\N,86,40
13858,564,224,56,30,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,40
13859,564,235,59,20,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,40
13860,564,265,64,25,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,40
13861,565,182,6,1,1,1,1,1,9,78,59:51.5,7191470,\N,\N,\N,\N,1,6
13862,565,222,25,3,5,2,2,2,6,78,11.13,7202600,\N,\N,\N,\N,1,6
13863,565,221,25,4,4,3,3,3,4,78,+1:04.84,7256310,\N,\N,\N,\N,1,6
13864,565,233,37,34,6,4,4,4,3,77,\N,\N,\N,\N,\N,\N,11,6
13865,565,200,1,12,11,5,5,5,2,77,\N,\N,\N,\N,\N,\N,11,6
13866,565,224,56,30,7,6,6,6,1,77,\N,\N,\N,\N,\N,\N,11,6
13867,565,252,58,16,15,7,7,7,0,77,\N,\N,\N,\N,\N,\N,11,6
13868,565,197,58,17,10,8,8,8,0,76,\N,\N,\N,\N,\N,\N,12,6
13869,565,250,204,8,13,9,9,9,0,76,\N,\N,\N,\N,\N,\N,12,6
13870,565,187,67,28,17,10,10,10,0,76,\N,\N,\N,\N,\N,\N,12,6
13871,565,277,59,21,18,11,11,11,0,76,\N,\N,\N,\N,\N,\N,12,6
13872,565,172,27,26,8,12,12,12,0,75,\N,\N,\N,\N,\N,\N,3,6
13873,565,278,57,22,12,13,13,13,0,74,\N,\N,\N,\N,\N,\N,14,6
13874,565,223,6,2,2,14,14,14,0,73,\N,\N,\N,\N,\N,\N,3,6
13875,565,255,32,6,16,\N,R,15,0,39,\N,\N,\N,\N,\N,\N,5,6
13876,565,238,37,10,3,\N,R,16,0,26,\N,\N,\N,\N,\N,\N,3,6
13877,565,231,1,11,14,\N,R,17,0,24,\N,\N,\N,\N,\N,\N,5,6
13878,565,230,37,9,9,\N,R,18,0,9,\N,\N,\N,\N,\N,\N,22,6
13879,565,178,63,19,19,\N,R,19,0,1,\N,\N,\N,\N,\N,\N,4,6
13880,565,199,204,7,20,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,3,6
13881,565,235,59,20,0,\N,F,21,0,0,\N,\N,\N,\N,\N,\N,81,6
13882,565,280,63,38,0,\N,F,22,0,0,\N,\N,\N,\N,\N,\N,81,6
13883,565,256,70,37,0,\N,F,23,0,0,\N,\N,\N,\N,\N,\N,81,6
13884,565,229,64,24,0,\N,F,24,0,0,\N,\N,\N,\N,\N,\N,81,6
13885,565,232,37,35,0,\N,F,25,0,0,\N,\N,\N,\N,\N,\N,81,6
13886,566,222,25,3,1,1,1,1,9,72,46:53.7,6413729,\N,\N,\N,\N,1,47
13887,566,221,25,4,4,2,2,2,6,72,19.766,6433495,\N,\N,\N,\N,1,47
13888,566,182,6,1,5,3,3,3,4,72,33.866,6447595,\N,\N,\N,\N,1,47
13889,566,172,27,26,7,4,4,4,3,72,55.819,6469548,\N,\N,\N,\N,1,47
13890,566,231,1,11,8,5,5,5,2,72,59.483,6473212,\N,\N,\N,\N,1,47
13891,566,223,6,2,11,6,6,6,1,72,+1:00.366,6474095,\N,\N,\N,\N,1,47
13892,566,238,37,10,9,7,7,7,0,72,+1:03.493,6477222,\N,\N,\N,\N,1,47
13893,566,250,204,8,10,8,8,8,0,72,+1:11.613,6485342,\N,\N,\N,\N,1,47
13894,566,252,58,16,12,9,9,9,0,71,\N,\N,\N,\N,\N,\N,11,47
13895,566,230,37,9,15,10,10,10,0,71,\N,\N,\N,\N,\N,\N,11,47
13896,566,200,1,12,13,11,11,11,0,71,\N,\N,\N,\N,\N,\N,11,47
13897,566,197,58,17,14,12,12,12,0,71,\N,\N,\N,\N,\N,\N,11,47
13898,566,178,63,19,18,13,13,13,0,71,\N,\N,\N,\N,\N,\N,11,47
13899,566,232,37,35,19,14,14,14,0,70,\N,\N,\N,\N,\N,\N,5,47
13900,566,239,63,18,24,15,15,15,0,70,\N,\N,\N,\N,\N,\N,12,47
13901,566,229,64,24,23,\N,R,16,0,54,\N,\N,\N,\N,\N,\N,20,47
13902,566,233,37,34,20,\N,R,17,0,52,\N,\N,\N,\N,\N,\N,5,47
13903,566,207,32,5,2,\N,R,18,0,45,\N,\N,\N,\N,\N,\N,5,47
13904,566,278,57,22,3,\N,R,19,0,38,\N,\N,\N,\N,\N,\N,3,47
13905,566,277,59,21,25,\N,R,20,0,20,\N,\N,\N,\N,\N,\N,5,47
13906,566,256,70,37,22,\N,R,21,0,18,\N,\N,\N,\N,\N,\N,5,47
13907,566,224,56,30,21,\N,R,22,0,10,\N,\N,\N,\N,\N,\N,64,47
13908,566,271,182,32,26,\N,R,23,0,5,\N,\N,\N,\N,\N,\N,3,47
13909,566,255,32,6,6,\N,R,24,0,2,\N,\N,\N,\N,\N,\N,3,47
13910,566,199,204,7,16,\N,R,25,0,2,\N,\N,\N,\N,\N,\N,5,47
13911,566,187,67,28,17,\N,R,26,0,0,\N,\N,\N,\N,\N,\N,3,47
13912,566,281,182,33,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,47
13913,567,231,1,11,1,1,1,1,9,54,40:58.6,6058600,\N,\N,\N,\N,1,34
13914,567,221,25,4,3,2,2,2,6,54,12.7,6071300,\N,\N,\N,\N,1,34
13915,567,187,67,28,8,3,3,3,4,54,23.55,6082150,\N,\N,\N,\N,1,34
13916,567,250,204,8,5,4,4,4,3,54,24.82,6083420,\N,\N,\N,\N,1,34
13917,567,207,32,5,7,5,5,5,2,54,43.92,6102520,\N,\N,\N,\N,1,34
13918,567,222,25,3,9,6,6,6,1,54,55.07,6113670,\N,\N,\N,\N,1,34
13919,567,233,37,34,17,7,7,7,0,54,+1:21.55,6140150,\N,\N,\N,\N,1,34
13920,567,252,58,16,16,8,8,8,0,54,+1:30.67,6149270,\N,\N,\N,\N,1,34
13921,567,232,37,35,20,9,9,9,0,54,+1:53.57,6172170,\N,\N,\N,\N,1,34
13922,567,235,59,20,19,10,10,10,0,53,\N,\N,\N,\N,\N,\N,11,34
13923,567,199,204,7,10,11,11,11,0,53,\N,\N,\N,\N,\N,\N,11,34
13924,567,197,58,17,15,12,12,12,0,53,\N,\N,\N,\N,\N,\N,11,34
13925,567,277,59,21,22,13,13,13,0,53,\N,\N,\N,\N,\N,\N,11,34
13926,567,172,27,26,13,14,14,14,0,53,\N,\N,\N,\N,\N,\N,11,34
13927,567,200,1,12,14,15,15,15,0,53,\N,\N,\N,\N,\N,\N,11,34
13928,567,239,63,18,23,16,16,16,0,53,\N,\N,\N,\N,\N,\N,11,34
13929,567,265,64,25,25,17,17,17,0,53,\N,\N,\N,\N,\N,\N,11,34
13930,567,258,57,22,26,18,18,18,0,53,\N,\N,\N,\N,\N,\N,11,34
13931,567,238,37,10,6,19,19,19,0,51,\N,\N,\N,\N,\N,\N,69,34
13932,567,178,63,19,18,\N,R,20,0,44,\N,\N,\N,\N,\N,\N,22,34
13933,567,230,37,9,11,\N,R,21,0,28,\N,\N,\N,\N,\N,\N,51,34
13934,567,224,56,30,21,\N,R,22,0,21,\N,\N,\N,\N,\N,\N,51,34
13935,567,280,63,38,24,\N,R,23,0,19,\N,\N,\N,\N,\N,\N,22,34
13936,567,223,6,2,4,\N,R,24,0,17,\N,\N,\N,\N,\N,\N,5,34
13937,567,182,6,1,2,\N,R,25,0,8,\N,\N,\N,\N,\N,\N,5,34
13938,567,255,32,6,12,\N,R,26,0,8,\N,\N,\N,\N,\N,\N,6,34
13939,567,229,64,24,29,\N,R,27,0,4,\N,\N,\N,\N,\N,\N,24,34
13940,567,282,182,33,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,34
13941,567,253,56,31,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,34
13942,567,271,182,32,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,34
13943,568,182,6,1,1,1,1,1,9,76,44:19.7,6259660,\N,\N,\N,\N,1,38
13944,568,222,25,3,8,2,2,2,6,76,16.18,6275840,\N,\N,\N,\N,1,38
13945,568,187,67,28,11,3,3,3,4,75,\N,\N,\N,\N,\N,\N,11,38
13946,568,252,58,16,20,4,4,4,3,75,\N,\N,\N,\N,\N,\N,11,38
13947,568,178,63,19,19,5,5,5,2,75,\N,\N,\N,\N,\N,\N,11,38
13948,568,224,56,30,21,6,6,6,1,74,\N,\N,\N,\N,\N,\N,12,38
13949,568,229,64,24,23,7,7,7,0,73,\N,\N,\N,\N,\N,\N,13,38
13950,568,250,204,8,16,8,8,8,0,73,\N,\N,\N,\N,\N,\N,13,38
13951,568,197,58,17,24,9,9,9,0,70,\N,\N,\N,\N,\N,\N,16,38
13952,568,231,1,11,2,\N,D,10,0,76,\N,\N,\N,\N,\N,\N,2,38
13953,568,255,32,6,14,\N,R,11,0,67,\N,\N,\N,\N,\N,\N,5,38
13954,568,238,37,10,7,\N,R,12,0,60,\N,\N,\N,\N,\N,\N,69,38
13955,568,239,63,18,18,\N,R,13,0,55,\N,\N,\N,\N,\N,\N,6,38
13956,568,221,25,4,5,\N,R,14,0,47,\N,\N,\N,\N,\N,\N,5,38
13957,568,199,204,7,15,\N,R,15,0,46,\N,\N,\N,\N,\N,\N,51,38
13958,568,232,37,35,9,\N,R,16,0,39,\N,\N,\N,\N,\N,\N,5,38
13959,568,223,6,2,4,\N,D,17,0,36,\N,\N,\N,\N,\N,\N,51,38
13960,568,172,27,26,13,\N,D,18,0,31,\N,\N,\N,\N,\N,\N,22,38
13961,568,276,182,32,22,\N,R,19,0,24,\N,\N,\N,\N,\N,\N,6,38
13962,568,230,37,9,10,\N,R,20,0,22,\N,\N,\N,\N,\N,\N,3,38
13963,568,280,63,38,26,\N,R,21,0,16,\N,\N,\N,\N,\N,\N,69,38
13964,568,278,57,22,6,\N,R,22,0,8,\N,\N,\N,\N,\N,\N,47,38
13965,568,207,32,5,3,\N,R,23,0,4,\N,\N,\N,\N,\N,\N,80,38
13966,568,200,1,12,12,\N,R,24,0,1,\N,\N,\N,\N,\N,\N,8,38
13967,568,233,37,34,17,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,3,38
13968,568,265,64,25,25,\N,R,26,0,0,\N,\N,\N,\N,\N,\N,3,38
13969,568,235,59,20,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,38
13970,568,242,63,13,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,38
13971,568,283,58,40,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,38
13972,568,275,182,33,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,38
13973,569,231,1,11,1,1,1,1,9,14,41:42.7,6102700,\N,\N,\N,\N,1,20
13974,569,222,25,3,8,2,2,2,6,14,27.7,6130400,\N,\N,\N,\N,1,20
13975,569,200,1,12,9,3,3,3,4,14,52.4,6155100,\N,\N,\N,\N,1,20
13976,569,250,204,8,7,4,4,4,3,14,54.2,6156900,\N,\N,\N,\N,1,20
13977,569,255,32,6,16,5,5,5,2,14,+1:57.3,6220000,\N,\N,\N,\N,1,20
13978,569,243,204,77,15,6,6,6,1,14,+2:30.3,6253000,\N,\N,\N,\N,1,20
13979,569,187,67,28,19,7,7,7,0,14,+2:33.9,6256600,\N,\N,\N,\N,1,20
13980,569,252,58,16,18,8,8,8,0,14,+2:48.2,6270900,\N,\N,\N,\N,1,20
13981,569,223,6,2,5,9,9,9,0,14,+3:46.0,6328700,\N,\N,\N,\N,1,20
13982,569,178,63,19,14,10,10,10,0,14,+3:47.3,6330000,\N,\N,\N,\N,1,20
